callid,agentid,customerid,pickedup,duration,productsold,total
7806,5,693,1,299,0,207207
7807,10,243,1,128,0,31104
7808,3,623,1,263,0,163849
7809,3,524,1,239,0,125236
7810,10,56,0,0,0,0
7811,3,612,1,195,0,119340
7812,4,149,1,206,1,30694
7813,8,339,1,151,0,51189
7814,3,886,0,0,0,0
7815,5,580,1,180,0,104400
7816,7,734,1,172,1,126248
7817,3,441,1,188,0,82908
7818,1,314,1,157,0,49298
7819,7,457,1,203,1,92771
7820,5,280,0,0,0,0
7821,10,446,1,180,0,80280
7822,6,606,1,225,0,136350
7823,1,940,0,0,0,0
7824,2,147,0,0,0,0
7825,3,714,1,177,1,126378
7826,6,593,1,260,1,154180
7827,0,740,0,0,0,0
7828,0,94,1,234,1,21996
7829,0,178,1,125,1,22250
7830,7,910,1,246,0,223860
7831,6,385,1,196,0,75460
7832,5,151,0,0,0,0
7833,8,811,0,0,0,0
7834,0,415,1,228,1,94620
7835,0,349,1,176,0,61424
7836,5,249,1,168,0,41832
7837,1,106,1,210,1,22260
7838,2,757,1,105,0,79485
7839,5,629,0,0,0,0
7840,9,648,1,112,0,72576
7841,6,598,1,220,0,131560
7842,2,963,1,239,1,230157
7843,0,871,1,263,0,229073
7844,9,993,1,152,0,150936
7845,5,42,1,143,0,6006
7846,4,739,1,294,0,217266
7847,6,533,1,129,1,68757
7848,10,63,1,235,1,14805
7849,5,262,0,0,0,0
7850,2,626,1,171,0,107046
7851,7,369,1,110,1,40590
7852,10,703,1,142,0,99826
7853,5,121,0,0,0,0
7854,6,226,0,0,0,0
7855,9,713,1,171,0,121923
7856,9,795,1,212,1,168540
7857,3,465,0,0,0,0
7858,4,902,1,90,0,81180
7859,0,768,1,153,0,117504
7860,6,829,1,234,1,193986
7861,0,642,1,211,1,135462
7862,6,944,0,0,0,0
7863,9,843,0,0,0,0
7864,4,841,1,151,0,126991
7865,3,519,0,0,0,0
7866,9,870,1,120,0,104400
7867,10,803,1,248,0,199144
7868,8,510,1,198,0,100980
7869,7,883,1,212,1,187196
7870,8,752,0,0,0,0
7871,8,611,1,229,1,139919
7872,5,43,1,128,0,5504
7873,7,73,1,229,0,16717
7874,3,396,1,272,1,107712
7875,7,483,0,0,0,0
7876,7,277,0,0,0,0
7877,6,389,1,224,0,87136
7878,4,388,0,0,0,0
7879,2,729,1,231,0,168399
7880,1,852,1,278,0,236856
7881,8,931,1,130,0,121030
7882,0,168,0,0,0,0
7883,10,600,1,207,0,124200
7884,0,101,1,161,0,16261
7885,8,762,0,0,0,0
7886,2,916,1,122,1,111752
7887,1,706,1,268,1,189208
7888,6,568,0,0,0,0
7889,3,352,1,188,0,66176
7890,6,381,1,218,0,83058
7891,9,603,0,0,0,0
7892,7,555,1,216,0,119880
7893,6,653,1,179,1,116887
7894,9,930,0,0,0,0
7895,0,795,1,181,0,143895
7896,9,4,1,139,0,556
7897,4,506,1,269,0,136114
7898,9,248,0,0,0,0
7899,5,947,0,0,0,0
7900,5,105,0,0,0,0
7901,9,608,1,225,1,136800
7902,7,124,0,0,0,0
7903,9,651,0,0,0,0
7904,0,504,1,206,0,103824
7905,8,554,0,0,0,0
7906,8,953,0,0,0,0
7907,7,396,1,168,0,66528
7908,5,592,0,0,0,0
7909,9,659,0,0,0,0
7910,9,411,0,0,0,0
7911,6,744,1,154,0,114576
7912,8,100,1,120,0,12000
7913,6,47,1,196,0,9212
7914,5,610,0,0,0,0
7915,3,674,0,0,0,0
7916,7,331,1,212,1,70172
7917,10,121,1,241,0,29161
7918,5,106,1,170,0,18020
7919,3,582,1,193,0,112326
7920,8,337,0,0,0,0
7921,3,70,1,169,0,11830
7922,0,389,1,181,1,70409
7923,7,591,0,0,0,0
7924,6,918,0,0,0,0
7925,0,785,1,222,0,174270
7926,8,659,1,189,0,124551
7927,4,568,1,242,0,137456
7928,10,660,1,269,1,177540
7929,5,677,1,257,1,173989
7930,10,615,1,271,0,166665
7931,3,491,0,0,0,0
7932,9,990,1,236,1,233640
7933,10,617,0,0,0,0
7934,4,530,0,0,0,0
7935,6,483,1,296,0,142968
7936,0,380,1,129,0,49020
7937,0,149,1,158,0,23542
7938,10,135,0,0,0,0
7939,9,434,1,180,0,78120
7940,4,316,1,192,0,60672
7941,4,33,1,193,0,6369
7942,0,536,0,0,0,0
7943,2,235,1,200,0,47000
7944,4,455,1,159,1,72345
7945,9,526,1,205,0,107830
7946,8,919,1,172,1,158068
7947,2,919,0,0,0,0
7948,2,372,0,0,0,0
7949,0,527,0,0,0,0
7950,2,868,1,177,1,153636
7951,10,374,1,181,1,67694
7952,1,68,1,174,0,11832
7953,1,197,0,0,0,0
7954,7,696,1,176,0,122496
7955,10,801,1,137,0,109737
7956,4,46,1,154,1,7084
7957,9,411,1,212,1,87132
7958,5,6,1,150,0,900
7959,3,500,1,144,0,72000
7960,8,958,1,163,0,156154
7961,2,217,0,0,0,0
7962,0,352,1,274,0,96448
7963,3,541,0,0,0,0
7964,2,965,0,0,0,0
7965,6,436,1,116,1,50576
7966,3,38,1,148,0,5624
7967,7,798,1,121,0,96558
7968,8,231,1,155,1,35805
7969,1,709,1,161,0,114149
7970,2,443,1,232,1,102776
7971,3,354,0,0,0,0
7972,2,100,1,173,0,17300
7973,6,38,1,238,0,9044
7974,0,153,0,0,0,0
7975,1,195,1,159,0,31005
7976,3,239,1,208,1,49712
7977,9,452,0,0,0,0
7978,8,396,0,0,0,0
7979,8,324,1,197,0,63828
7980,8,753,0,0,0,0
7981,3,387,1,215,1,83205
7982,2,773,0,0,0,0
7983,2,781,1,199,1,155419
7984,1,786,1,222,1,174492
7985,3,8,1,128,1,1024
7986,8,78,0,0,0,0
7987,7,567,0,0,0,0
7988,7,788,1,127,1,100076
7989,5,629,0,0,0,0
7990,0,1000,1,247,0,247000
7991,8,45,1,177,0,7965
7992,3,241,1,231,1,55671
7993,6,242,1,145,1,35090
7994,0,622,0,0,0,0
7995,4,951,1,163,0,155013
7996,4,371,1,73,1,27083
7997,3,884,1,122,0,107848
7998,2,365,1,182,1,66430
7999,0,519,1,117,0,60723
8000,4,774,1,118,0,91332
8001,5,9,1,179,0,1611
8002,9,652,1,149,1,97148
8003,9,884,1,244,0,215696
8004,8,143,1,190,0,27170
8005,3,457,1,209,0,95513
8006,4,595,1,199,0,118405
8007,0,796,0,0,0,0
8008,6,554,1,226,0,125204
8009,4,273,0,0,0,0
8010,10,683,1,277,0,189191
8011,4,219,0,0,0,0
8012,1,577,1,161,0,92897
8013,1,861,1,190,0,163590
8014,3,101,1,202,0,20402
8015,0,131,1,182,0,23842
8016,9,108,0,0,0,0
8017,9,94,1,109,1,10246
8018,7,805,0,0,0,0
8019,6,740,1,194,0,143560
8020,1,125,1,152,0,19000
8021,4,196,1,159,0,31164
8022,10,895,0,0,0,0
8023,9,963,1,154,0,148302
8024,5,948,1,218,1,206664
8025,3,477,1,131,1,62487
8026,0,807,1,85,0,68595
8027,0,311,1,242,0,75262
8028,10,73,1,149,1,10877
8029,3,424,0,0,0,0
8030,9,93,1,198,0,18414
8031,5,980,1,72,0,70560
8032,2,167,1,200,0,33400
8033,0,595,1,110,0,65450
8034,4,616,1,152,0,93632
8035,3,661,0,0,0,0
8036,8,906,1,149,1,134994
8037,5,608,1,199,0,120992
8038,8,703,1,159,0,111777
8039,7,145,0,0,0,0
8040,6,207,1,282,0,58374
8041,10,646,1,229,1,147934
8042,8,687,0,0,0,0
8043,10,447,0,0,0,0
8044,9,37,1,202,0,7474
8045,6,66,1,169,0,11154
8046,3,634,1,167,1,105878
8047,1,418,1,154,0,64372
8048,3,954,1,165,0,157410
8049,8,338,0,0,0,0
8050,9,794,1,188,0,149272
8051,0,581,1,275,0,159775
8052,5,984,1,185,1,182040
8053,5,512,0,0,0,0
8054,7,605,1,231,0,139755
8055,2,353,1,218,0,76954
8056,8,947,0,0,0,0
8057,0,109,0,0,0,0
8058,0,76,1,153,1,11628
8059,4,254,1,165,1,41910
8060,7,38,1,254,1,9652
8061,9,645,1,86,0,55470
8062,7,641,1,118,1,75638
8063,3,432,0,0,0,0
8064,2,665,1,181,0,120365
8065,10,635,1,128,1,81280
8066,5,812,1,216,0,175392
8067,0,302,0,0,0,0
8068,7,147,1,188,0,27636
8069,6,732,1,208,0,152256
8070,10,949,1,56,1,53144
8071,10,139,1,253,0,35167
8072,1,620,1,154,0,95480
8073,3,805,0,0,0,0
8074,10,402,0,0,0,0
8075,6,462,1,193,0,89166
8076,0,556,1,156,0,86736
8077,7,70,0,0,0,0
8078,10,101,1,196,1,19796
8079,4,468,1,123,0,57564
8080,10,7,1,210,0,1470
8081,4,281,1,210,1,59010
8082,10,907,0,0,0,0
8083,0,743,0,0,0,0
8084,5,133,1,251,0,33383
8085,5,714,1,159,0,113526
8086,0,770,1,219,0,168630
8087,10,234,0,0,0,0
8088,0,430,1,127,0,54610
8089,1,979,1,236,0,231044
8090,3,768,1,190,0,145920
8091,4,299,1,214,0,63986
8092,8,611,1,254,1,155194
8093,2,68,1,198,1,13464
8094,4,77,0,0,0,0
8095,7,319,1,215,0,68585
8096,7,673,1,217,1,146041
8097,2,906,0,0,0,0
8098,9,698,1,144,0,100512
8099,7,645,1,219,1,141255
8100,9,50,1,179,1,8950
8101,5,46,1,107,0,4922
8102,2,249,0,0,0,0
8103,2,412,0,0,0,0
8104,3,471,0,0,0,0
8105,4,429,1,176,0,75504
8106,9,792,1,170,0,134640
8107,9,206,0,0,0,0
8108,2,252,1,179,0,45108
8109,1,564,1,209,0,117876
8110,8,890,1,227,0,202030
8111,1,671,1,123,0,82533
8112,6,364,1,180,1,65520
8113,1,77,1,176,1,13552
8114,8,321,1,193,1,61953
8115,2,693,1,134,0,92862
8116,8,113,1,249,0,28137
8117,6,769,1,263,0,202247
8118,0,817,0,0,0,0
8119,9,663,0,0,0,0
8120,1,989,1,198,0,195822
8121,5,737,1,221,1,162877
8122,5,176,1,143,0,25168
8123,4,52,0,0,0,0
8124,3,952,1,214,1,203728
8125,10,434,0,0,0,0
8126,3,527,0,0,0,0
8127,7,602,1,192,1,115584
8128,0,686,0,0,0,0
8129,0,158,0,0,0,0
8130,2,162,1,217,0,35154
8131,10,668,1,202,0,134936
8132,3,623,1,206,1,128338
8133,9,97,1,182,0,17654
8134,8,683,0,0,0,0
8135,9,374,1,155,1,57970
8136,8,874,0,0,0,0
8137,7,551,1,199,1,109649
8138,7,162,1,162,0,26244
8139,7,72,1,172,0,12384
8140,0,383,0,0,0,0
8141,5,272,1,242,0,65824
8142,9,875,1,167,0,146125
8143,8,990,1,249,0,246510
8144,2,107,1,270,1,28890
8145,4,936,1,191,1,178776
8146,9,978,1,174,0,170172
8147,3,47,1,131,0,6157
8148,0,475,0,0,0,0
8149,1,509,1,113,0,57517
8150,8,161,1,262,0,42182
8151,10,996,1,165,0,164340
8152,5,638,0,0,0,0
8153,2,260,1,136,1,35360
8154,4,603,0,0,0,0
8155,1,897,0,0,0,0
8156,5,302,0,0,0,0
8157,1,997,0,0,0,0
8158,9,711,0,0,0,0
8159,10,985,0,0,0,0
8160,10,121,1,191,0,23111
8161,9,471,0,0,0,0
8162,8,608,1,119,0,72352
8163,7,736,1,182,0,133952
8164,6,785,1,150,0,117750
8165,8,609,0,0,0,0
8166,9,922,1,132,1,121704
8167,3,474,1,201,0,95274
8168,1,386,1,271,0,104606
8169,3,627,0,0,0,0
8170,10,62,1,144,0,8928
8171,2,214,1,153,0,32742
8172,2,970,0,0,0,0
8173,2,786,1,162,0,127332
8174,7,429,1,152,0,65208
8175,7,682,1,113,0,77066
8176,9,417,1,186,0,77562
8177,10,551,1,177,0,97527
8178,10,933,0,0,0,0
8179,10,488,1,186,1,90768
8180,6,982,1,243,0,238626
8181,8,591,1,208,0,122928
8182,4,105,0,0,0,0
8183,0,458,1,179,0,81982
8184,1,642,0,0,0,0
8185,7,288,1,132,0,38016
8186,4,221,0,0,0,0
8187,9,832,0,0,0,0
8188,5,989,1,192,0,189888
8189,10,874,0,0,0,0
8190,4,563,0,0,0,0
8191,4,452,1,161,1,72772
8192,4,290,1,151,1,43790
8193,3,573,0,0,0,0
8194,9,964,0,0,0,0
8195,2,616,0,0,0,0
8196,8,695,0,0,0,0
8197,8,422,1,80,1,33760
8198,5,302,1,226,0,68252
8199,8,995,1,153,1,152235
8200,1,811,1,109,1,88399
8201,4,995,0,0,0,0
8202,7,581,0,0,0,0
8203,5,690,0,0,0,0
8204,7,80,1,271,0,21680
8205,10,800,1,176,1,140800
8206,10,490,1,218,1,106820
8207,5,268,0,0,0,0
8208,0,188,0,0,0,0
8209,1,695,0,0,0,0
8210,1,527,1,169,0,89063
8211,9,679,1,162,0,109998
8212,5,571,1,201,1,114771
8213,5,514,1,118,0,60652
8214,0,476,1,195,0,92820
8215,10,492,0,0,0,0
8216,8,26,1,153,0,3978
8217,5,627,0,0,0,0
8218,2,409,1,150,0,61350
8219,0,209,1,138,0,28842
8220,1,1000,0,0,0,0
8221,0,18,1,169,0,3042
8222,2,87,1,154,0,13398
8223,10,669,1,146,0,97674
8224,2,163,1,130,0,21190
8225,3,690,1,238,1,164220
8226,5,929,1,156,0,144924
8227,2,832,1,214,1,178048
8228,9,382,1,120,1,45840
8229,7,125,1,180,0,22500
8230,4,254,1,162,1,41148
8231,0,876,1,170,1,148920
8232,8,104,0,0,0,0
8233,1,341,1,81,1,27621
8234,7,670,1,238,0,159460
8235,10,139,1,202,1,28078
8236,7,118,0,0,0,0
8237,8,771,0,0,0,0
8238,3,567,1,101,0,57267
8239,4,690,1,116,1,80040
8240,0,2,1,177,0,354
8241,6,62,0,0,0,0
8242,0,253,1,217,1,54901
8243,0,20,1,211,0,4220
8244,1,604,1,209,1,126236
8245,1,95,1,211,0,20045
8246,10,623,1,188,0,117124
8247,10,360,1,154,0,55440
8248,10,144,1,236,1,33984
8249,9,603,0,0,0,0
8250,9,743,1,236,0,175348
8251,2,873,1,262,1,228726
8252,0,430,1,247,1,106210
8253,2,793,1,176,0,139568
8254,0,610,0,0,0,0
8255,1,1000,0,0,0,0
8256,1,20,1,185,0,3700
8257,10,390,1,131,0,51090
8258,9,813,1,230,1,186990
8259,8,193,1,103,0,19879
8260,8,888,1,194,0,172272
8261,2,552,1,162,1,89424
8262,10,768,1,151,1,115968
8263,0,654,0,0,0,0
8264,6,615,1,49,1,30135
8265,6,696,1,217,0,151032
8266,5,932,1,151,0,140732
8267,9,960,0,0,0,0
8268,7,795,1,186,0,147870
8269,2,295,0,0,0,0
8270,9,760,1,297,1,225720
8271,1,481,0,0,0,0
8272,3,695,1,153,0,106335
8273,4,817,0,0,0,0
8274,10,4,1,308,0,1232
8275,3,966,0,0,0,0
8276,10,322,0,0,0,0
8277,0,720,1,229,0,164880
8278,5,916,1,120,0,109920
8279,0,154,0,0,0,0
8280,7,677,1,117,1,79209
8281,6,160,1,179,0,28640
8282,4,567,0,0,0,0
8283,4,566,1,173,0,97918
8284,8,368,1,213,1,78384
8285,0,116,1,105,1,12180
8286,8,186,1,196,1,36456
8287,4,542,1,163,1,88346
8288,5,310,1,189,0,58590
8289,8,556,1,178,0,98968
8290,9,26,0,0,0,0
8291,7,802,1,138,0,110676
8292,8,866,1,191,0,165406
8293,0,801,1,88,0,70488
8294,6,114,1,112,0,12768
8295,6,889,0,0,0,0
8296,10,257,1,129,0,33153
8297,6,289,1,89,0,25721
8298,6,492,1,193,1,94956
8299,10,621,1,133,0,82593
8300,6,52,0,0,0,0
8301,6,911,1,113,0,102943
8302,2,180,1,211,0,37980
8303,3,794,0,0,0,0
8304,10,788,1,116,0,91408
8305,7,852,0,0,0,0
8306,1,301,1,104,0,31304
8307,0,681,1,163,0,111003
8308,9,59,0,0,0,0
8309,1,315,1,197,0,62055
8310,5,797,1,184,0,146648
8311,3,71,1,186,1,13206
8312,0,584,1,263,0,153592
8313,0,740,1,166,0,122840
8314,6,20,1,237,0,4740
8315,0,25,1,275,0,6875
8316,7,921,1,47,1,43287
8317,8,962,0,0,0,0
8318,7,126,1,178,0,22428
8319,3,242,0,0,0,0
8320,1,740,1,166,0,122840
8321,10,726,1,199,1,144474
8322,7,242,0,0,0,0
8323,0,831,1,215,0,178665
8324,5,414,1,52,0,21528
8325,5,145,1,161,1,23345
8326,7,632,0,0,0,0
8327,6,692,1,207,0,143244
8328,9,763,1,170,0,129710
8329,4,245,0,0,0,0
8330,3,244,0,0,0,0
8331,2,182,1,130,0,23660
8332,7,974,1,175,0,170450
8333,9,31,0,0,0,0
8334,3,866,1,234,0,202644
8335,7,48,1,255,0,12240
8336,0,81,1,215,1,17415
8337,10,399,1,159,1,63441
8338,3,779,0,0,0,0
8339,7,755,0,0,0,0
8340,4,913,1,155,0,141515
8341,0,65,1,130,1,8450
8342,2,605,1,171,0,103455
8343,1,971,1,192,1,186432
8344,5,904,1,138,0,124752
8345,4,185,1,115,0,21275
8346,9,45,1,140,0,6300
8347,2,761,0,0,0,0
8348,5,956,0,0,0,0
8349,9,657,1,87,1,57159
8350,4,566,1,169,1,95654
8351,4,361,1,181,0,65341
8352,2,486,0,0,0,0
8353,1,128,1,167,0,21376
8354,0,736,1,240,0,176640
8355,0,689,0,0,0,0
8356,7,482,1,181,0,87242
8357,7,922,0,0,0,0
8358,0,338,0,0,0,0
8359,5,974,1,165,1,160710
8360,2,782,1,285,0,222870
8361,8,985,1,138,0,135930
8362,2,535,1,127,0,67945
8363,10,799,0,0,0,0
8364,3,816,1,129,0,105264
8365,7,684,1,223,0,152532
8366,5,249,0,0,0,0
8367,9,237,1,141,1,33417
8368,8,318,1,147,1,46746
8369,3,28,1,58,1,1624
8370,4,835,0,0,0,0
8371,0,53,1,192,1,10176
8372,3,639,1,151,1,96489
8373,5,384,1,248,1,95232
8374,4,30,1,89,0,2670
8375,3,244,1,132,1,32208
8376,1,683,1,187,0,127721
8377,10,406,1,250,1,101500
8378,0,733,1,135,0,98955
8379,8,30,1,103,1,3090
8380,7,829,1,162,0,134298
8381,8,118,1,201,0,23718
8382,1,497,1,213,0,105861
8383,10,373,1,120,0,44760
8384,5,79,1,109,0,8611
8385,0,818,0,0,0,0
8386,4,932,1,130,1,121160
8387,3,279,1,138,0,38502
8388,5,276,1,150,0,41400
8389,9,423,1,107,0,45261
8390,10,167,1,94,0,15698
8391,7,687,1,139,1,95493
8392,2,252,1,138,0,34776
8393,0,309,1,137,0,42333
8394,10,76,1,229,0,17404
8395,9,263,1,122,1,32086
8396,1,327,1,93,1,30411
8397,4,274,1,201,0,55074
8398,9,922,0,0,0,0
8399,1,696,1,124,0,86304
8400,9,135,1,191,0,25785
8401,4,345,1,175,0,60375
8402,7,775,1,128,0,99200
8403,3,650,1,97,1,63050
8404,5,324,1,265,0,85860
8405,7,11,1,215,0,2365
8406,6,431,0,0,0,0
8407,3,106,1,146,0,15476
8408,8,282,1,110,0,31020
8409,1,597,0,0,0,0
8410,0,179,0,0,0,0
8411,10,63,0,0,0,0
8412,3,257,1,143,1,36751
8413,10,904,0,0,0,0
8414,10,648,0,0,0,0
8415,9,854,0,0,0,0
8416,1,519,0,0,0,0
8417,0,260,1,214,0,55640
8418,7,561,1,112,0,62832
8419,3,681,1,203,0,138243
8420,9,49,1,128,1,6272
8421,9,471,1,199,1,93729
8422,8,434,0,0,0,0
8423,0,425,0,0,0,0
8424,10,366,1,260,1,95160
8425,4,23,1,162,0,3726
8426,1,390,1,200,0,78000
8427,3,734,0,0,0,0
8428,6,29,1,188,0,5452
8429,10,319,1,322,1,102718
8430,5,227,1,190,0,43130
8431,10,167,1,164,0,27388
8432,6,674,1,166,0,111884
8433,8,211,1,222,0,46842
8434,7,382,1,221,1,84422
8435,1,705,0,0,0,0
8436,1,482,0,0,0,0
8437,10,83,1,201,0,16683
8438,6,512,1,203,1,103936
8439,8,395,0,0,0,0
8440,4,435,1,115,1,50025
8441,5,130,1,160,0,20800
8442,0,376,1,191,0,71816
8443,7,975,1,117,1,114075
8444,4,932,0,0,0,0
8445,10,485,1,134,0,64990
8446,0,953,1,173,0,164869
8447,3,829,1,236,0,195644
8448,1,704,1,133,1,93632
8449,0,591,1,197,0,116427
8450,2,983,1,187,1,183821
8451,10,465,0,0,0,0
8452,2,336,0,0,0,0
8453,4,363,0,0,0,0
8454,8,205,1,108,0,22140
8455,9,445,1,104,0,46280
8456,10,929,1,187,1,173723
8457,5,946,1,80,1,75680
8458,8,254,1,251,0,63754
8459,8,709,1,76,1,53884
8460,3,574,1,235,1,134890
8461,9,489,1,177,0,86553
8462,0,829,1,54,0,44766
8463,5,437,0,0,0,0
8464,8,694,1,236,1,163784
8465,6,675,1,219,1,147825
8466,10,658,1,170,0,111860
8467,8,570,1,158,0,90060
8468,1,751,1,202,0,151702
8469,2,471,1,159,1,74889
8470,7,67,1,237,0,15879
8471,7,980,1,209,0,204820
8472,6,42,1,223,0,9366
8473,7,489,0,0,0,0
8474,0,80,1,175,1,14000
8475,6,941,1,163,0,153383
8476,0,555,1,153,0,84915
8477,8,427,0,0,0,0
8478,1,850,0,0,0,0
8479,4,225,1,180,0,40500
8480,5,45,1,132,0,5940
8481,0,943,1,164,0,154652
8482,6,796,1,349,1,277804
8483,3,477,0,0,0,0
8484,2,92,1,70,0,6440
8485,9,464,0,0,0,0
8486,3,852,1,159,0,135468
8487,0,231,0,0,0,0
8488,6,219,1,223,0,48837
8489,6,348,1,156,0,54288
8490,0,180,1,238,0,42840
8491,5,953,0,0,0,0
8492,0,454,1,182,1,82628
8493,7,299,1,144,1,43056
8494,2,9,1,130,1,1170
8495,5,391,1,197,0,77027
8496,8,616,0,0,0,0
8497,8,475,1,204,1,96900
8498,3,752,1,186,0,139872
8499,7,365,1,165,0,60225
8500,6,321,0,0,0,0
8501,0,811,0,0,0,0
8502,0,450,1,216,0,97200
8503,9,653,0,0,0,0
8504,8,914,1,130,0,118820
8505,1,711,0,0,0,0
8506,8,407,0,0,0,0
8507,0,364,0,0,0,0
8508,3,268,0,0,0,0
8509,10,86,1,116,0,9976
8510,1,485,1,191,0,92635
8511,9,803,1,99,1,79497
8512,0,557,0,0,0,0
8513,0,588,1,218,0,128184
8514,9,220,0,0,0,0
8515,2,179,0,0,0,0
8516,3,45,1,186,1,8370
8517,8,926,1,96,1,88896
8518,4,847,1,233,0,197351
8519,4,627,1,112,1,70224
8520,10,51,0,0,0,0
8521,2,244,1,125,0,30500
8522,5,778,1,179,1,139262
8523,9,876,1,209,1,183084
8524,8,70,0,0,0,0
8525,4,646,1,240,0,155040
8526,2,378,1,126,0,47628
8527,1,979,1,201,0,196779
8528,9,942,1,165,0,155430
8529,6,78,1,99,0,7722
8530,9,502,1,163,0,81826
8531,10,448,0,0,0,0
8532,0,482,0,0,0,0
8533,10,23,1,167,0,3841
8534,7,359,0,0,0,0
8535,7,548,1,169,0,92612
8536,4,184,1,240,0,44160
8537,1,256,0,0,0,0
8538,8,764,0,0,0,0
8539,1,967,1,230,0,222410
8540,5,102,1,232,0,23664
8541,10,549,1,64,1,35136
8542,3,88,0,0,0,0
8543,5,938,1,71,0,66598
8544,1,195,1,214,0,41730
8545,1,586,1,153,1,89658
8546,2,316,1,179,0,56564
8547,2,164,1,251,0,41164
8548,8,0,0,0,0,0
8549,10,737,0,0,0,0
8550,10,685,1,149,1,102065
8551,2,574,0,0,0,0
8552,6,716,0,0,0,0
8553,0,93,1,283,1,26319
8554,3,466,1,206,1,95996
8555,0,906,1,190,1,172140
8556,0,562,1,172,1,96664
8557,10,227,1,182,1,41314
8558,2,336,1,173,1,58128
8559,2,665,1,215,1,142975
8560,5,772,1,155,0,119660
8561,4,338,0,0,0,0
8562,8,205,1,248,0,50840
8563,2,673,1,60,0,40380
8564,3,990,0,0,0,0
8565,1,700,0,0,0,0
8566,6,692,0,0,0,0
8567,5,101,1,220,1,22220
8568,4,171,0,0,0,0
8569,2,99,1,152,0,15048
8570,9,679,1,119,0,80801
8571,2,958,1,190,0,182020
8572,1,591,0,0,0,0
8573,6,914,1,138,1,126132
8574,7,365,0,0,0,0
8575,4,266,1,169,1,44954
8576,7,73,1,173,0,12629
8577,1,284,1,139,0,39476
8578,8,323,1,75,1,24225
8579,5,21,0,0,0,0
8580,5,392,1,214,0,83888
8581,7,607,1,242,1,146894
8582,10,151,0,0,0,0
8583,2,14,1,209,1,2926
8584,0,341,1,130,0,44330
8585,8,14,1,172,0,2408
8586,9,463,0,0,0,0
8587,2,817,1,156,1,127452
8588,6,964,1,287,1,276668
8589,2,639,0,0,0,0
8590,2,446,0,0,0,0
8591,7,255,0,0,0,0
8592,8,987,0,0,0,0
8593,5,935,1,258,0,241230
8594,3,419,1,162,0,67878
8595,2,677,1,152,0,102904
8596,6,288,1,74,1,21312
8597,9,944,0,0,0,0
8598,5,815,0,0,0,0
8599,6,550,1,235,0,129250
8600,1,221,1,147,1,32487
8601,8,83,0,0,0,0
8602,7,370,0,0,0,0
8603,6,323,1,155,0,50065
8604,8,4,1,112,1,448
8605,9,13,1,169,0,2197
8606,7,874,1,149,0,130226
8607,7,899,0,0,0,0
8608,3,386,1,195,0,75270
8609,10,452,0,0,0,0
8610,7,304,0,0,0,0
8611,3,779,0,0,0,0
8612,8,743,0,0,0,0
8613,9,633,0,0,0,0
8614,9,671,1,126,0,84546
8615,1,265,1,223,0,59095
8616,6,518,0,0,0,0
8617,9,6,1,263,0,1578
8618,4,676,0,0,0,0
8619,3,275,0,0,0,0
8620,2,314,1,158,0,49612
8621,8,185,0,0,0,0
8622,7,404,1,177,1,71508
8623,5,464,0,0,0,0
8624,10,138,0,0,0,0
8625,4,761,0,0,0,0
8626,8,778,1,146,1,113588
8627,7,47,0,0,0,0
8628,2,43,1,178,0,7654
8629,3,436,1,179,0,78044
8630,7,596,0,0,0,0
8631,5,838,1,185,0,155030
8632,0,261,1,152,0,39672
8633,9,320,0,0,0,0
8634,0,959,0,0,0,0
8635,6,238,1,277,1,65926
8636,9,694,0,0,0,0
8637,6,58,1,182,0,10556
8638,10,591,1,153,0,90423
8639,5,998,0,0,0,0
8640,10,355,1,204,1,72420
8641,3,35,1,147,1,5145
8642,1,293,1,205,0,60065
8643,5,953,1,164,0,156292
8644,10,341,1,190,1,64790
8645,9,133,1,108,0,14364
8646,1,136,1,129,0,17544
8647,10,923,1,259,0,239057
8648,9,234,1,148,0,34632
8649,5,453,0,0,0,0
8650,3,367,0,0,0,0
8651,7,162,0,0,0,0
8652,10,353,1,198,0,69894
8653,6,832,0,0,0,0
8654,8,243,1,124,0,30132
8655,3,291,0,0,0,0
8656,0,376,1,216,0,81216
8657,5,317,1,199,1,63083
8658,1,220,0,0,0,0
8659,6,703,1,208,0,146224
8660,0,836,1,215,0,179740
8661,10,550,1,229,0,125950
8662,6,746,1,160,0,119360
8663,10,960,0,0,0,0
8664,6,36,1,141,0,5076
8665,5,304,1,162,0,49248
8666,10,964,1,181,0,174484
8667,3,676,1,175,0,118300
8668,2,654,0,0,0,0
8669,3,167,1,244,0,40748
8670,4,43,1,165,1,7095
8671,3,974,1,148,0,144152
8672,0,104,1,119,0,12376
8673,6,440,1,243,0,106920
8674,0,793,1,198,0,157014
8675,4,128,1,95,0,12160
8676,2,662,1,180,1,119160
8677,5,477,1,200,0,95400
8678,8,933,1,181,0,168873
8679,1,654,0,0,0,0
8680,4,123,1,163,0,20049
8681,3,313,1,192,1,60096
8682,3,396,1,117,0,46332
8683,5,706,0,0,0,0
8684,2,25,1,183,0,4575
8685,9,901,1,260,1,234260
8686,8,323,1,202,1,65246
8687,6,160,1,239,1,38240
8688,6,331,1,167,0,55277
8689,10,281,1,181,1,50861
8690,8,398,1,178,0,70844
8691,10,238,1,147,1,34986
8692,9,779,1,210,0,163590
8693,6,309,0,0,0,0
8694,0,62,0,0,0,0
8695,10,940,1,192,1,180480
